Unique ID,Asset ID (Client),Parent Asset,Address,Level,Sub Location,Asset Category (L1),Asset Category (L2),Asset Category (L3),Asset Category (L4),Item Description,Condition Rating (0-5),Condition Rating Label,Photo 1,Photo 2,Quantity,Unit of Measurement,Width (mm),Depth (mm),Height (mm),Screen Size (inches),Make / Brand,Model,Serial Number,Asset Tag / Label,Colour / Finish,Comments / Recommendations,Unit Rate - RCN ($),Estimated Replacement Cost ($),Remaining Useful Life (%),Indemnity Value ($),Insurance Schedule Category,Effective Life (years),Cost Source
200688,,,,,,Fitness & Recreation,Cardio Equipment,Treadmill,Light commercial fold,"Light commercial folding treadmill, 18kph, 3HP",,,,,1,ea,820,2010,1370,,Sole,F80,,,Black,,3200,3200,,2400,Contents,8,"Source: Compound Fitness AU, approx AUD $3199, 2025"
200689,,,,,,Fitness & Recreation,Cardio Equipment,Exercise Bike (Upright),Air bike,"Air resistance assault bike, unlimited resistance",,,,,1,ea,610,1020,1150,,Assault Fitness,AirBike Classic,,,Black,,1600,1600,,1200,Contents,8,"Source: Compound Fitness AU, approx AUD $1599, 2025"
200690,,,,,,Appliances & White Goods,Kitchen Appliances,Coffee Machine (Auto),Instant hot water urn,"Commercial hot water urn, 30L, stainless",,,,,1,ea,430,290,595,,Birko,1020103,,,Stainless Steel,,600,600,,450,Contents,8,"Source: Restaurant Supply AU, approx AUD $599, 2025"
200691,,,,,,Appliances & White Goods,Kitchen Appliances,Refrigerator / Fridge,Display fridge 2-door,"Display refrigerator, 2-door, 1000L, supermarket grade",,,,,1,ea,1322,697,2100,,Skope,FMF1300N,,,Stainless Steel,,5500,5500,,4125,Contents,12,"Source: Skope AU, approx AUD $5499, 2025"
200692,,,,,,Appliances & White Goods,Kitchen Appliances,Microwave Oven,Heavy duty 34L,"Heavy-duty commercial microwave, 34L, 2100W, stainless",,,,,1,ea,557,490,328,,Panasonic,NE-2156SR,,,Stainless Steel,,1200,1200,,900,Contents,8,"Source: Restaurant Supply AU, approx AUD $1199, 2025"
200693,,,,,,Appliances & White Goods,Kitchen Appliances,Oven,Combi oven,"Commercial combi steam oven, 6×1/1GN, programmable",,,,,1,ea,847,771,754,,Rational,iCombi Pro 6-1/1,,,Stainless Steel,,15000,15000,,11250,Contents,12,"Source: Rational AU, approx AUD $14999, 2025"
200694,,,,,,Appliances & White Goods,Kitchen Appliances,Coffee Machine (Auto),Plumbed automatic,"Plumbed automatic espresso machine, office use, 2L/hr",,,,,1,ea,310,440,380,,Franke,A300,,,Stainless Steel,,3500,3500,,2625,Contents,8,"Source: Franke Coffee AU, approx AUD $3499, 2025"
200695,,,,,,Appliances & White Goods,Cleaning,Vacuum Cleaner,Industrial HEPA centralized,"Centralized vacuum system, HEPA, 4 inlets, 1400W",,,,,1,ea,,,,,Vacumaid,GS50,,,White,,1800,1800,,1350,Contents,10,"Source: Vacumaid AU, approx AUD $1799, 2025"
200696,,,,,,Appliances & White Goods,Cleaning,Floor Polisher,High-speed burnisher,"High-speed floor burnisher, 1500RPM, 450mm disc",,,,,1,ea,,,,,Pullman,HS450,,,Black,,1500,1500,,1125,Contents,8,"Source: Pullman AU, approx AUD $1499, 2025"
200697,,,,,,Furniture,Seating,Task Chair,Leather / High-Back Star Base,"Leather executive chair, high-back, chrome star base",,,,,1,ea,700,680,1280,,Buro,Exec HC,,,Black Leather,,1100,1100,,825,Contents,12,"Source: Buro.com.au, approx AUD $1099, 2025"
200698,,,,,,Furniture,Seating,Visitor Chair,Timber Legs / Guest,"Guest chair, timber legs, upholstered seat & back",,,,,1,ea,560,540,820,,Generic,Timber Guest,,,Charcoal/Timber,,320,320,,240,Contents,10,"Source: Fast Office Furniture, approx AUD $319, 2025"
200699,,,,,,Furniture,Seating,Lounge Chair / Sofa,4-seater,"4-seat modular lounge, fabric, metal legs",,,,,1,ea,2400,900,760,,Instyle,Modular 4S Square,,,Light Grey Fabric,,5500,5500,,4125,Contents,12,"Source: Instyle.com.au, approx AUD $5499, 2025"
200700,,,,,,Furniture,Seating,Meeting Chair,Ergonomic Mesh,"Ergonomic conference chair, mesh, lumbar adjust",,,,,1,ea,580,560,890,,Humanscale,Diffrient Smart,,,Black Mesh,,900,900,,675,Contents,12,"Source: Humanscale AU, approx AUD $899, 2025"
200701,,,,,,Furniture,Seating,Stacking Chair,Polypropylene / Outdoor,"Outdoor polypropylene stacking chair, UV resistant",,,,,1,ea,490,520,850,,Kartell,Masters,,,Transparent,,180,180,,135,Contents,10,"Source: Stylecraft AU, approx AUD $179, 2025"
200702,,,,,,Furniture,Desks & Workstations,Straight Desk,1000mm,"Compact straight desk, 1000×600mm, laminate, for small spaces",,,,,1,ea,1000,600,720,,Rapidline,Swift 1000,,,White,,280,280,,210,Contents,12,"Source: Officeworks, approx AUD $279, 2025"
200703,,,,,,Furniture,Desks & Workstations,Corner Desk,2400mm,"Large L-shape desk, 2400×2000mm, executive veneer",,,,,1,ea,2400,2000,730,,Arteil,L-Exec XL,,,Walnut Veneer,,1600,1600,,1200,Contents,15,"Source: Epic Office Furniture, approx AUD $1599, 2025"
200704,,,,,,Furniture,Desks & Workstations,Height-Adjustable Desk,2000mm wide,"Wide electric sit-stand desk, 2000×800mm",,,,,1,ea,2000,800,720,,Ergomotion,MotionDesk 2000,,,White,,1450,1450,,1087.5,Contents,10,"Source: Ergomotion.com.au, approx AUD $1449, 2025"
200705,,,,,,Furniture,Tables,Meeting Table,2400mm round,"Round meeting table, 2400mm dia, veneer, pedestal base",,,,,1,ea,2400,2400,750,,Arteil,Round Board 2400,,,Walnut Veneer,,5000,5000,,3750,Contents,20,"Source: Epic Office Furniture, approx AUD $4999, 2025"
200706,,,,,,Furniture,Tables,Café / Bar Table,Round 800mm,"Breakout café table, round 800mm dia, white laminate",,,,,1,ea,800,800,730,,Generic,Cafe Rnd 800,,,White,,300,300,,225,Contents,10,"Source: Fast Office Furniture, approx AUD $299, 2025"
200707,,,,,,Furniture,Tables,Coffee Table,Timber 1400mm,"Timber coffee table, 1400×700mm, solid oak legs",,,,,1,ea,1400,700,450,,Generic,Timber Coffee L,,,Natural Timber,,700,700,,525,Contents,12,"Source: Freedom Furniture, approx AUD $699, 2025"
200708,,,,,,Furniture,Storage & Filing,Filing Cabinet (Lateral),3-drawer 1200mm,"Lateral filing cabinet, 3-drawer, 1200mm W, graphite",,,,,1,ea,1200,470,1050,,Steelco,LFC3 1200,,,Graphite,,900,900,,675,Contents,20,"Source: Winc, approx AUD $899, 2025"
200709,,,,,,Furniture,Storage & Filing,Bookcase / Shelf Unit,1800mm W glass doors,"Wide bookcase with glass sliding doors, 1800mm W",,,,,1,ea,1800,400,1800,,Arteil,WideBook 1800G,,,White,,1100,1100,,825,Contents,15,"Source: Epic Office Furniture, approx AUD $1099, 2025"
200710,,,,,,Furniture,Storage & Filing,Storage Cabinet,600mm W full height,"Narrow full-height storage cabinet, 600mm W",,,,,1,ea,600,470,1830,,Steelco,SC600H,,,White,,500,500,,375,Contents,20,"Source: Winc, approx AUD $499, 2025"
200711,,,,,,Furniture,Storage & Filing,Locker,12-door,"12-door locker bank, 300×450mm per bay",,,,,1,ea,3600,450,1830,,Steelco,Lok12,,,Grey,,900,900,,675,Contents,20,"Source: Winc, approx AUD $899, 2025"
200712,,,,,,Furniture,Screens & Partitions,Acoustic Screen,Glass panel,"Glass partition panel, 1200×1500mm, aluminium frame",,,,,1,ea,1200,12,1500,,Generic,Glass Panel,,,Clear/Aluminium,,800,800,,600,Contents,15,"Source: Epic Office Furniture, approx AUD $799, 2025"
200713,,,,,,Furniture,Screens & Partitions,Whiteboard,1500×900mm,Magnetic whiteboard 1500×900mm,,,,,1,ea,1500,20,900,,Visionchart,WB1509,,,White,,260,260,,195,Contents,10,"Source: Officeworks, approx AUD $259, 2025"
200714,,,,,,Furniture,Soft Furnishings,Window Blind,Plantation shutter 900mm,"Plantation shutter panel, 900mm W, timber composite",,,,,1,ea,900,70,2100,,Blinds Online,Plantation 900,,,White,,450,450,,337.5,Contents,12,"Source: Blinds Online AU, approx AUD $449, 2025"
200715,,,,,,Furniture,Soft Furnishings,Rug / Carpet Tile,500×500 tiles 10-pack,"Interface carpet tiles, 500×500mm, 10-pack (2.5m²)",,,,,10,ea,500,500,,,Interface,Tile Pack 10,,,Charcoal,,80,800,,600,Contents,8,"Source: Interface.com, approx AUD $79/tile, 2025"
200716,,,,,,Furniture,Desks & Workstations,Bench Workstation,3-person,"3-person bench workstation, 3600×800mm, white",,,,,1,ea,3600,800,720,,Rapidline,Bench 3P,,,White,,1400,1400,,1050,Contents,12,"Source: Epic Office Furniture, approx AUD $1399, 2025"
200717,,,,,,Furniture,Tables,Boardroom Table,2400mm 10-person,"Boardroom table, 2400×1000mm, veneer, cable port",,,,,1,ea,2400,1000,750,,Arteil,Board 2400,,,Walnut Veneer,,2800,2800,,2100,Contents,20,"Source: Epic Office Furniture, approx AUD $2799, 2025"
200718,,,,,,Furniture,Seating,Task Chair,ESD Anti-Static,"Anti-static ESD task chair, cleanroom use",,,,,1,ea,650,620,1050,,Generic,ESD Chair,,,Black Conductive,,650,650,,487.5,Contents,10,"Source: Industrial supply AU, approx AUD $649, 2025"
200719,,,,,,Furniture,Seating,Task Chair,Saddle Stool,"Saddle stool, height adjustable, clinical use",,,,,1,ea,,,,,HÅG,Capisco,,,Black Fabric,,950,950,,712.5,Contents,12,"Source: Flokk AU, approx AUD $949, 2025"
200720,,,,,,Furniture,Tables,Training Table,Folding 1200mm nesting,"Nesting training table, 1200×600mm, rollable",,,,,1,ea,1200,600,730,,Rapidline,Nest 1200,,,White,,310,310,,232.5,Contents,10,"Source: Winc, approx AUD $309, 2025"
200721,,,,,,Furniture,Storage & Filing,Plan Chest,A1 7-drawer,"Plan chest, A1 format, 7-drawer, metal",,,,,1,ea,1280,940,1380,,Esselte,PlanChest A1 XL,,,Grey,,2200,2200,,1650,Contents,20,"Source: Winc, approx AUD $2199, 2025"
200722,,,,,,Furniture,Screens & Partitions,Pinboard,600×900mm,"Pinboard 600×900mm, fabric face, wall-mount",,,,,1,ea,600,20,900,,Visionchart,PB6090,,,Blue Fabric,,90,90,,67.5,Contents,10,"Source: Officeworks, approx AUD $89, 2025"
200723,,,,,,Furniture,Desks & Workstations,Reception Desk / Counter,U-shape,U-shape reception counter with knee space,,,,,1,ea,2800,1800,1100,,Rapidline,Recept U,,,White,,5500,5500,,4125,Contents,15,"Source: Fast Office Furniture, approx AUD $5499, 2025"
200724,,,,,,Furniture,Seating,Bench Seat,Outdoor park bench,"Outdoor park bench, timber slat, cast iron frame",,,,,1,ea,1800,450,900,,Generic,Park Bench,,,Natural/Black,,600,600,,450,Contents,15,"Source: Outdoor furniture AU, approx AUD $599, 2025"
200725,,,,,,Furniture,Seating,Visitor Chair,Sled Base / Plastic Shell,"Visitor sled-base chair, plastic shell",,,,,1,ea,530,570,790,,Vitra,HAL,,,Natural,,450,450,,337.5,Contents,10,"Source: Stylecraft AU, approx AUD $449, 2025"
200726,,,,,,Furniture,Tables,Height-Adjustable Table,Standing meeting 1200mm,"Standing meeting table, electric, 1200×700mm",,,,,1,ea,1200,700,750,,Ergomotion,SitStand Sm,,,White,,1200,1200,,900,Contents,10,"Source: Ergomotion.com.au, approx AUD $1199, 2025"
200727,,,,,,Furniture,Storage & Filing,Compactus / Mobile Shelving,8-bay,"Large compactus, 8-bay, 3600H, archive quality",,,,,1,ea,4800,900,3600,,Spacerak,Compactus 8B,,,Grey,,12000,12000,,9000,Contents,25,"Source: Storage Systems Australia, approx AUD $11999, 2025"
200728,,,,,,Furniture,Soft Furnishings,Artwork / Print,Canvas triptych,"Large canvas triptych, 3×panels 600×900mm",,,,,3,ea,600,50,900,,Generic,Triptych L,,,Abstract,,350,1050,,787.5,Contents,10,"Source: Art supply AU, approx AUD $349/set, 2025"
200729,,,,,,Furniture,Soft Furnishings,Planter / Indoor Plant,Tall corner planter,"Tall corner indoor tree in pot, 1800mm H",,,,,1,ea,500,500,1800,,Generic,Tall Plant,,,Various,,500,500,,375,Contents,5,"Source: Bunnings, approx AUD $499, 2025"
200730,,,,,,Furniture,Tables,Dining Table,4-person,"Breakout dining table, 1200×700mm, 4-person",,,,,1,ea,1200,700,740,,Generic,Dine 1200,,,Natural Timber,,400,400,,300,Contents,12,"Source: Officeworks, approx AUD $399, 2025"
200731,,,,,,Furniture,Seating,Drafting Chair,Mesh Back,"Draughtsman chair, mesh back, adjustable footring",,,,,1,ea,530,520,950,,Buro,Draft Mesh,,,Black Mesh,,580,580,,435,Contents,10,"Source: Buro.com.au, approx AUD $579, 2025"
200732,,,,,,Industrial,Power Tools,Impact Wrench,"Cordless 3/4""","Cordless impact wrench, 18V, 3/4"" drive, 1500Nm",,,,,1,ea,,,,,Milwaukee,M18FHIWF34,,,Red/Black,,750,750,,562.5,Plant & Equipment,5,"Source: Total Tools, approx AUD $749, 2025"
200733,,,,,,Industrial,Power Tools,Rotary Hammer Drill,SDS-Max 36V cordless,"Cordless SDS-Max demolition hammer, 36V, 10J",,,,,1,ea,,,,,Makita,DHR400,,,Blue/Black,,1200,1200,,900,Plant & Equipment,5,"Source: Total Tools, approx AUD $1199, 2025"
200734,,,,,,Industrial,Workshop Equipment,Welding Machine (MIG),Gasless portable,"Gasless MIG welder, 90A, portable, 240V",,,,,1,ea,,,,,Unimig,Viper 90,,,Blue,,300,300,,225,Plant & Equipment,8,"Source: Total Tools, approx AUD $299, 2025"
200735,,,,,,Industrial,Workshop Equipment,Air Compressor,Twin-tank 24L,"Twin-tank portable compressor, 24L, 2HP, oil-free",,,,,1,ea,,,,,Stanley Fatmax,SXCMS1524XE,,,Yellow,,350,350,,262.5,Plant & Equipment,6,"Source: Bunnings, approx AUD $349, 2025"
200736,,,,,,Industrial,Workshop Equipment,Tool Cabinet (Mobile),Stainless top 15-drawer,"Premium mobile tool cabinet, 15-drawer, stainless steel work top",,,,,1,ea,,,,,Kincrome,K7960S,,,Black/Red,,3000,3000,,2250,Plant & Equipment,15,"Source: Kincrome AU, approx AUD $2999, 2025"
200737,,,,,,Industrial,Workshop Equipment,Workbench,Folding,"Wall-mounted folding workbench, 1200mm, 200kg",,,,,1,ea,1200,600,900,,Generic,FoldBench 1200,,,Black,,450,450,,337.5,Plant & Equipment,12,"Source: Total Tools, approx AUD $449, 2025"
200738,,,,,,Industrial,Materials Handling,Sack Trolley,Telescoping handle,"Telescoping handle sack trolley, 150kg, solid rubber",,,,,1,ea,,,,,Wesco,SuperhandV2,,,Black,,200,200,,150,Plant & Equipment,8,"Source: Bunnings, approx AUD $199, 2025"
200739,,,,,,Industrial,Materials Handling,Extension Ladder,Combination 2.5–4.2m,"Combination ladder, 2.5m straight / 1.5m step, 120kg",,,,,1,ea,,,4200,,Gorilla,GCL-11,,,Silver,,300,300,,225,Plant & Equipment,10,"Source: Bunnings, approx AUD $299, 2025"
200740,,,,,,Industrial,Safety Equipment,Safety Cabinet (Flammable),50L,"Flammable liquids safety cabinet, 50L, manual close",,,,,1,ea,620,430,580,,Storemasta,SC50Y,,,Yellow,,650,650,,487.5,Plant & Equipment,20,"Source: Storemasta AU, approx AUD $649, 2025"
200741,,,,,,Industrial,Safety Equipment,Spill Kit,Marine spill kit,"Marine oil spill kit, 50L absorbent, bag + pads",,,,,1,ea,,,,,Spill Station,Marine SK50,,,Yellow,,200,200,,150,Plant & Equipment,3,"Source: Spill Station AU, approx AUD $199, 2025"
200742,,,,,,Industrial,Measurement & Detection,Multimeter,Bench top bench meter,"Bench-top digital multimeter, 6½ digit",,,,,1,ea,,,,,Keysight,34461A,,,Grey,,2000,2000,,1500,Plant & Equipment,8,"Source: RS Components AU, approx AUD $1999, 2025"
200743,,,,,,Industrial,Measurement & Detection,Gas Detector,Toxic gas personal,"Personal toxic gas monitor, H2S + CO, clip-on",,,,,1,ea,,,,,Industrial Scientific,Ventis MX4,,,Yellow,,600,600,,450,Plant & Equipment,3,"Source: Industrial Scientific AU, approx AUD $599, 2025"
200744,,,,,,Industrial,Power Tools,Drill (Cordless),Right angle 18V,"Right-angle cordless drill, 18V, compact head",,,,,1,ea,,,,,Milwaukee,M18BRAIW,,,Red/Black,,320,320,,240,Plant & Equipment,5,"Source: Total Tools, approx AUD $319, 2025"
200745,,,,,,Industrial,Workshop Equipment,Band Saw,Portable horizontal,"Portable horizontal/vertical band saw, 1250W",,,,,1,ea,,,,,Makita,LB1200F,,,Blue/Black,,1800,1800,,1350,Plant & Equipment,10,"Source: Total Tools, approx AUD $1799, 2025"
200746,,,,,,Industrial,Workshop Equipment,Industrial Vacuum,Hazardous dust,"Hazardous dust class H vacuum, 1200W, HEPA H14",,,,,1,ea,,,,,Nilfisk,GM 82 H,,,Yellow,,1800,1800,,1350,Plant & Equipment,7,"Source: Nilfisk AU, approx AUD $1799, 2025"
200747,,,,,,Industrial,Materials Handling,Order Picker,Electric stand-on,"Electric stand-on order picker, 200kg, 4m",,,,,1,ea,,,,,Crown,GPC3000,,,Red,,12000,12000,,9000,Plant & Equipment,8,"Source: Crown Equipment AU, approx AUD $11999, 2025"
200748,,,,,,Industrial,Measurement & Detection,Thermal Imaging Camera,Building inspection,"Thermal imaging camera for building inspection, 160×120",,,,,1,ea,,,,,Fluke,TiS10,,,Black,,800,800,,600,Plant & Equipment,5,"Source: RS Components AU, approx AUD $799, 2025"
200749,,,,,,Information Technology,Computing,Laptop / Notebook,Chromebook,"Chromebook, 14"", Intel Celeron, 8GB, 128GB eMMC",,,,,1,ea,325,225,18,,Lenovo,IdeaPad Flex 3i CB,,,Grey,,600,600,,450,Contents,4,"Source: JB Hi-Fi, approx AUD $599, 2025"
200750,,,,,,Information Technology,Display & Peripherals,Printer (Desktop),Receipt printer,"Thermal receipt printer, USB/Ethernet, 80mm",,,,,1,ea,148,206,148,,Epson,TM-T88VI,,,Black,,350,350,,262.5,Contents,5,"Source: Winc, approx AUD $349, 2025"
200751,,,,,,Information Technology,Display & Peripherals,Monitor / Screen,"21.5"" FHD","21.5"" Full HD monitor, IPS, VGA/HDMI",,,,,1,ea,,,,21.5,HP,V22i,,,Black,,280,280,,210,Contents,6,"Source: JB Hi-Fi, approx AUD $279, 2025"
200752,,,,,,Information Technology,Networking & Communications,Wireless Access Point,Mesh node,"Wi-Fi 6E mesh node, tri-band, 6GHz",,,,,1,ea,,,,,Netgear,Orbi RBK863S,,,White,,500,500,,375,Contents,5,"Source: JB Hi-Fi, approx AUD $499, 2025"
200753,,,,,,Information Technology,Networking & Communications,NAS (Network Storage),12-bay rackmount,"12-bay rack NAS, 180TB usable, enterprise RAID",,,,,1,ea,482,519,88,,QNAP,TVS-h1288X,,,Black,,8000,8000,,6000,Contents,5,"Source: QNAP AU, approx AUD $7999, 2025"
200754,,,,,,Information Technology,Computing,Desktop Computer (Tower),Workstation i9,"High-performance tower workstation, Core i9, 128GB, 4TB SSD, RTX 4090",,,,,1,ea,175,445,400,,HP,Z4 G5,,,Silver,,8500,8500,,6375,Contents,5,"Source: HP AU, approx AUD $8499, 2025"
200755,,,,,,Information Technology,Display & Peripherals,UPS (Battery Backup),700VA,"UPS 700VA/420W, tower, LCD, AVR",,,,,1,ea,,,,,CyberPower,CP700EPFCLCD,,,Black,,220,220,,165,Contents,5,"Source: JB Hi-Fi, approx AUD $219, 2025"
200756,,,,,,Information Technology,Display & Peripherals,Webcam,Streaming 4K,"Streaming webcam, 4K/60fps, AI background removal",,,,,1,ea,,,,,Elgato,Facecam Pro,,,Black,,350,350,,262.5,Contents,4,"Source: JB Hi-Fi, approx AUD $349, 2025"
200757,,,,,,Audio Visual,Display Systems,Flat Screen TV,"32""","32"" Full HD Smart TV, HDR10",,,,,1,ea,,,,32,Samsung,UA32T5300,,,Black,,450,450,,337.5,Contents,8,"Source: Harvey Norman, approx AUD $449, 2025"
200758,,,,,,Audio Visual,Display Systems,Flat Screen TV,"40""","40"" 4K Smart TV, HDR, Wi-Fi, 3×HDMI",,,,,1,ea,,,,40,Hisense,40A5,,,Black,,650,650,,487.5,Contents,8,"Source: Harvey Norman, approx AUD $649, 2025"
200759,,,,,,Audio Visual,Display Systems,Projector,Laser 3LCD 6000lm,"3LCD laser projector, 6000lm, WUXGA, sealed optics",,,,,1,ea,,,,,Epson,EB-PU1006W,,,White,,6000,6000,,4500,Contents,10,"Source: Epson AU, approx AUD $5999, 2025"
200760,,,,,,Audio Visual,Video Conferencing,Video Bar (All-in-One),MTR Windows,"Video bar with built-in Windows PC, Teams Room",,,,,1,ea,,,,,Neat,Neat Board 50,,,White,,5500,5500,,4125,Contents,5,"Source: Neat AU, approx AUD $5499, 2025"
200761,,,,,,Audio Visual,Audio Systems,Ceiling Speaker,Pendant commercial,"Pendant commercial speaker, 200mm, 8Ω, black",,,,,1,ea,,,,,Bosch,LC1-PC60G-8,,,Black,,300,300,,225,Contents,10,"Source: Bosch AU, approx AUD $299, 2025"
200762,,,,,,Audio Visual,Audio Systems,Wireless Microphone System,In-ear monitor,"Wireless in-ear monitor system, 2-channel UHF",,,,,1,ea,,,,,Sennheiser,EW-D IEM K,,,Black,,1800,1800,,1350,Contents,8,"Source: Sennheiser AU, approx AUD $1799, 2025"
200763,,,,,,Audio Visual,AV Control & Distribution,AV Matrix Switcher,HDBaseT 8×8,"8×8 HDBaseT extender/matrix, 4K, 100m reach",,,,,1,ea,440,200,44,,Atlona,Velocity AT-VGW-HW-3,,,Black,,4500,4500,,3375,Contents,8,"Source: AV distributor AU, approx AUD $4499, 2025"
200764,,,,,,Audio Visual,Video Conferencing,Conferencing Speakerphone,AI noise cancelling,"AI noise-cancelling room speakerphone, USB-C",,,,,1,ea,,,,,EPOS,Expand 40T Pro,,,Black,,900,900,,675,Contents,4,"Source: EPOS AU, approx AUD $899, 2025"
200765,,,,,,Audio Visual,Display Systems,Interactive Whiteboard,"55"" classroom","55"" interactive display, student-height, classroom",,,,,1,ea,,,,55,Clevertouch,UX Pro 55,,,Black,,3200,3200,,2400,Contents,7,"Source: Clevertouch AU, approx AUD $3199, 2025"
200766,,,,,,Audio Visual,AV Control & Distribution,Streaming / Presentation PC,4K NUC rack,"4K NUC rack mount media server, i7, 16GB, SSD",,,,,1,ea,,,,,Intel,NUC Rack,,,Black,,1400,1400,,1050,Contents,5,"Source: Intel AU, approx AUD $1399, 2025"
200767,,,,,,Audio Visual,Display Systems,Digital Signage Screen,"65"" outdoor","65"" outdoor digital signage, IP56, 2500nit brightness",,,,,1,ea,,,,65,LG,65XE4F,,,Black,,6500,6500,,4875,Contents,8,"Source: LG Business AU, approx AUD $6499, 2025"
200768,,,,,,Audio Visual,Video Conferencing,PTZ Camera,USB 30x,"USB PTZ camera, 30× optical zoom, 1080p",,,,,1,ea,,,,,Avipas,AV-1081U,,,Black,,1200,1200,,900,Contents,5,"Source: AV distributor AU, approx AUD $1199, 2025"
200769,,,,,,Appliances & White Goods,Kitchen Appliances,Refrigerator / Fridge,Chest freezer 300L,"Commercial chest freezer, 300L, solid lid",,,,,1,ea,1090,640,850,,Westinghouse,WCF302,,,White,,800,800,,600,Contents,10,"Source: Harvey Norman, approx AUD $799, 2025"
200770,,,,,,Appliances & White Goods,Kitchen Appliances,Coffee Machine (Pod),Caffitaly capsule,"Office capsule coffee machine, 1.2L, 19-bar",,,,,1,ea,270,395,330,,Caffitaly,S35,,,Silver,,280,280,,210,Contents,5,"Source: Harvey Norman, approx AUD $279, 2025"
